session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag
mn8370qr,e4rzuiqc,a05edde7-d925-45e5-bd12-37b4af942736,6ab180f8-7112-4499-b7f9-b9540b122777,0,gh,1,5538.0,2600.0,,,2730.0,19.0,5418.0,1.0,8.0,-0.19999999999999996,1,0,27.0,1.0,1.0,1,1,0,1,0.0,1.0,-1.0,6.0,118.33333333333333,-1.6666666666666667,15.0,150.0,110.0,150.0,80.0,120,,,100.0,,0.125,0,0,-0.013888888888888928,0,0,5010.0,0.0047777777777777775,0.0,0.0,1.0,0.0
mn8370qr,j6o1gu35,a05edde7-d925-45e5-bd12-37b4af942736,73efef72-11c9-496a-80d8-178d281ae4d1,0,gh,1,1136.0,3800.0,,,3600.0,11.0,1106.0,0.25,3.0,0.04999999999999999,3,1,19.0,0.0,0.0,0,1,0,1,3.0,2.0,1.0,6.0,118.33333333333333,-1.6666666666666667,15.0,150.0,110.0,150.0,80.0,120,,,100.0,,0.125,0,0,-0.013888888888888928,0,0,4920.0,0.0047777777777777775,0.0,0.0,0.0,1.0
mn8370qr,z9n52ebr,a05edde7-d925-45e5-bd12-37b4af942736,c8eb7dce-7793-4314-ad7f-d135dbb2ba47,0,gh,1,5326.0,2600.0,,,2710.0,19.0,5216.0,0.75,7.0,-0.050000000000000044,2,0,18.0,0.0,1.0,1,1,0,1,1.0,2.0,-1.0,6.0,118.33333333333333,-1.6666666666666667,15.0,150.0,110.0,150.0,80.0,120,,,100.0,,0.125,0,0,-0.013888888888888928,0,0,4990.0,0.0047777777777777775,0.0,0.5,0.5,0.0
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,1,5744.0,3800.0,,,3760.0,11.0,5574.0,0.9166666666666666,5.0,-0.41666666666666663,4,0,19.0,1.0,1.0,1,1,0,1,2.0,1.0,1.0,6.0,118.33333333333333,-1.6666666666666667,15.0,150.0,110.0,150.0,80.0,120,,,100.0,,0.125,0,0,-0.013888888888888928,0,0,5080.0,0.0047777777777777775,0.0,0.0,1.0,0.0
mn8370qr,729v3r7i,a05edde7-d925-45e5-bd12-37b4af942736,f5a1d5e6-a183-421a-a699-8e50db4fb1c8,0,gh,1,5824.0,2600.0,,,2600.0,20.0,5714.0,0.9166666666666666,9.0,-0.016666666666666607,1,0,20.0,1.0,1.0,0,1,0,1,0.0,0.0,0.0,6.0,118.33333333333333,-1.6666666666666667,15.0,150.0,110.0,150.0,80.0,120,,,100.0,,0.125,0,0,-0.013888888888888928,0,0,5000.0,0.0047777777777777775,0.0,0.0,1.0,0.0
mn8370qr,aac2mc3k,a05edde7-d925-45e5-bd12-37b4af942736,8eb4c26e-1145-412e-a646-d50005ec9ba2,0,gh,1,5288.0,3800.0,,,3800.0,10.0,5168.0,0.8333333333333334,1.0,-0.7333333333333334,2,0,26.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,6.0,118.33333333333333,-1.6666666666666667,15.0,150.0,110.0,150.0,80.0,120,,,100.0,,0.125,0,0,-0.013888888888888928,0,0,5000.0,0.0047777777777777775,0.0,0.0,0.0,1.0
mn8370qr,bs9r1rdm,98308155-5ef4-4781-92b2-15de5ba68a70,8bcaf73d-b674-4326-bd4f-acb83b510b57,0,gp,1,4422.0,2600.0,,,2563.0,20.0,4352.0,0.5833333333333334,7.0,0.11666666666666659,2,1,21.0,1.0,1.0,0,0,1,1,1.0,2.0,-1.0,6.0,64.66666666666667,-55.333333333333336,55.333333333333336,80.0,100.0,100.0,30.0,120,,,70.0,,0.46111111111111114,0,0,-0.4611111111111111,0,0,4963.0,0.009411764705882352,0.0,1.0,0.0,0.0
mn8370qr,9uh6p1vm,98308155-5ef4-4781-92b2-15de5ba68a70,bc3147b7-5256-41ba-98cd-f8ffcee3c4a6,0,gp,1,5926.0,3800.0,,,3792.0,11.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,1,2.0,1.0,1.0,6.0,64.66666666666667,-55.333333333333336,55.333333333333336,80.0,100.0,100.0,30.0,120,,,70.0,,0.46111111111111114,0,0,-0.4611111111111111,0,0,5112.0,0.009411764705882352,0.0,0.0,1.0,0.0
mn8370qr,kb2z64e8,98308155-5ef4-4781-92b2-15de5ba68a70,22db997d-e3e3-4d59-aae0-6cf6af50ce83,0,gp,1,6101.0,2600.0,,,2545.0,22.0,6021.0,0.6666666666666666,8.0,0.13333333333333341,15,1,26.0,0.0,1.0,1,0,1,1,1.0,0.0,1.0,6.0,64.66666666666667,-55.333333333333336,55.333333333333336,80.0,100.0,100.0,30.0,120,,,70.0,,0.46111111111111114,0,0,-0.4611111111111111,0,0,5185.0,0.009411764705882352,0.0,1.0,0.0,0.0
mn8370qr,ai0il249,98308155-5ef4-4781-92b2-15de5ba68a70,f31a815e-6425-437b-901f-67ac478997d1,0,gp,1,5172.0,3800.0,,,3630.0,13.0,5042.0,0.75,2.0,-0.55,3,0,18.0,0.0,1.0,1,0,1,1,2.0,0.0,2.0,6.0,64.66666666666667,-55.333333333333336,55.333333333333336,80.0,100.0,100.0,30.0,120,,,70.0,,0.46111111111111114,0,0,-0.4611111111111111,0,0,5190.0,0.009411764705882352,0.0,0.0,1.0,0.0
mn8370qr,pqnknbrr,98308155-5ef4-4781-92b2-15de5ba68a70,e33cbc6c-84e2-461b-b46a-773696dbb034,0,gp,1,4810.0,2600.0,,,2600.0,20.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,1,0.0,0.0,0.0,6.0,64.66666666666667,-55.333333333333336,55.333333333333336,80.0,100.0,100.0,30.0,120,,,70.0,,0.46111111111111114,0,0,-0.4611111111111111,0,0,5000.0,0.009411764705882352,0.0,1.0,0.0,0.0
mn8370qr,whc9aveo,98308155-5ef4-4781-92b2-15de5ba68a70,f2e7f80c-211c-4c81-bc5c-0ba136ad3833,0,gp,1,6139.0,3800.0,,,4070.0,9.0,5989.0,0.9166666666666666,7.0,-0.21666666666666667,1,0,34.0,1.0,1.0,1,0,1,1,0.0,3.0,-3.0,6.0,64.66666666666667,-55.333333333333336,55.333333333333336,80.0,100.0,100.0,30.0,120,,,70.0,,0.46111111111111114,0,0,-0.4611111111111111,0,0,5150.0,0.009411764705882352,0.0,0.0,1.0,0.0
mn8370qr,e4rzuiqc,a05edde7-d925-45e5-bd12-37b4af942736,6ab180f8-7112-4499-b7f9-b9540b122777,0,gh,2,5538.0,2600.0,,,2886.0,19.0,5418.0,1.0,8.0,-0.19999999999999996,1,0,27.0,1.0,1.0,1,1,0,1,1.0,1.0,0.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.33333333333333337,0.0818452380952381,0,0,0.04017857142857143,0,0,5014.0,0.012661019940003529,0.0,0.0,1.0,0.0
mn8370qr,j6o1gu35,a05edde7-d925-45e5-bd12-37b4af942736,73efef72-11c9-496a-80d8-178d281ae4d1,0,gh,2,1136.0,3800.0,,,3523.0,12.0,1106.0,0.25,3.0,0.04999999999999999,3,1,19.0,0.0,0.0,0,1,0,1,3.0,2.0,1.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.33333333333333337,0.0818452380952381,0,0,0.04017857142857143,0,0,4867.0,0.012661019940003529,0.0,0.0,0.0,1.0
mn8370qr,z9n52ebr,a05edde7-d925-45e5-bd12-37b4af942736,c8eb7dce-7793-4314-ad7f-d135dbb2ba47,0,gh,2,5326.0,2600.0,,,2982.0,18.0,5216.0,0.75,7.0,-0.050000000000000044,2,0,18.0,0.0,1.0,1,1,0,1,0.0,1.0,-1.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.33333333333333337,0.0818452380952381,0,0,0.04017857142857143,0,0,4998.0,0.012661019940003529,0.0,0.5,0.5,0.0
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,2,5744.0,3800.0,,,3634.0,15.0,5574.0,0.9166666666666666,5.0,-0.41666666666666663,4,0,19.0,1.0,1.0,1,1,0,1,2.0,0.0,2.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.33333333333333337,0.0818452380952381,0,0,0.04017857142857143,0,0,5314.0,0.012661019940003529,0.0,0.0,1.0,0.0
mn8370qr,729v3r7i,a05edde7-d925-45e5-bd12-37b4af942736,f5a1d5e6-a183-421a-a699-8e50db4fb1c8,0,gh,2,5824.0,2600.0,,,2885.0,19.0,5714.0,0.9166666666666666,9.0,-0.016666666666666607,1,0,20.0,1.0,1.0,0,1,0,1,0.0,1.0,-1.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.33333333333333337,0.0818452380952381,0,0,0.04017857142857143,0,0,5013.0,0.012661019940003529,0.0,0.0,1.0,0.0
mn8370qr,aac2mc3k,a05edde7-d925-45e5-bd12-37b4af942736,8eb4c26e-1145-412e-a646-d50005ec9ba2,0,gh,2,5288.0,3800.0,,,4010.0,9.0,5168.0,0.8333333333333334,1.0,-0.7333333333333334,2,0,26.0,0.0,0.0,1,1,0,1,0.0,1.0,-1.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.33333333333333337,0.0818452380952381,0,0,0.04017857142857143,0,0,5018.0,0.012661019940003529,0.0,0.0,0.0,1.0
mn8370qr,bs9r1rdm,98308155-5ef4-4781-92b2-15de5ba68a70,8bcaf73d-b674-4326-bd4f-acb83b510b57,0,gp,2,4422.0,2600.0,,,2704.13,20.0,4352.0,0.5833333333333334,7.0,0.11666666666666659,2,1,21.0,1.0,1.0,0,0,1,1,2.0,2.0,0.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,4944.13,0.010456857167485557,0.0,1.0,0.0,0.0
mn8370qr,9uh6p1vm,98308155-5ef4-4781-92b2-15de5ba68a70,bc3147b7-5256-41ba-98cd-f8ffcee3c4a6,0,gp,2,5926.0,3800.0,,,4011.5,11.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,1,2.0,3.0,-1.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5243.5,0.010456857167485557,0.0,0.0,1.0,0.0
mn8370qr,kb2z64e8,98308155-5ef4-4781-92b2-15de5ba68a70,22db997d-e3e3-4d59-aae0-6cf6af50ce83,0,gp,2,6101.0,2600.0,,,2544.87,24.0,6021.0,0.6666666666666666,8.0,0.13333333333333341,15,1,26.0,0.0,1.0,1,0,1,1,2.0,0.0,2.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5232.87,0.010456857167485557,0.0,1.0,0.0,0.0
mn8370qr,ai0il249,98308155-5ef4-4781-92b2-15de5ba68a70,f31a815e-6425-437b-901f-67ac478997d1,0,gp,2,5172.0,3800.0,,,3734.0,13.0,5042.0,0.75,2.0,-0.55,3,0,18.0,0.0,1.0,1,0,1,1,0.0,0.0,0.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5190.0,0.010456857167485557,0.0,0.0,1.0,0.0
mn8370qr,pqnknbrr,98308155-5ef4-4781-92b2-15de5ba68a70,e33cbc6c-84e2-461b-b46a-773696dbb034,0,gp,2,4810.0,2600.0,,,2633.5,22.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,1,2.0,1.0,1.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5097.5,0.010456857167485557,0.0,1.0,0.0,0.0
mn8370qr,whc9aveo,98308155-5ef4-4781-92b2-15de5ba68a70,f2e7f80c-211c-4c81-bc5c-0ba136ad3833,0,gp,2,6139.0,3800.0,,,4332.0,8.0,5989.0,0.9166666666666666,7.0,-0.21666666666666667,1,0,34.0,1.0,1.0,1,0,1,1,0.0,2.0,-2.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5228.0,0.010456857167485557,0.0,0.0,1.0,0.0
mn8370qr,e4rzuiqc,a05edde7-d925-45e5-bd12-37b4af942736,6ab180f8-7112-4499-b7f9-b9540b122777,0,gh,3,5538.0,2600.0,0.0,0.0,3148.0,18.0,5418.0,1.0,8.0,-0.19999999999999996,1,0,27.0,1.0,1.0,1,1,0,1,0.0,1.0,-1.0,7.0,125.28571428571429,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.30000000000000004,0.20467032967032966,0,0,0.20467032967032972,0,0,5020.0,0.01435369632580788,0.0,0.0,1.0,0.0
mn8370qr,j6o1gu35,a05edde7-d925-45e5-bd12-37b4af942736,73efef72-11c9-496a-80d8-178d281ae4d1,0,gh,3,1136.0,3800.0,0.0,0.0,3441.0,13.0,1106.0,0.25,3.0,0.04999999999999999,3,1,19.0,0.0,0.0,0,1,0,1,3.0,2.0,1.0,7.0,125.28571428571429,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.30000000000000004,0.20467032967032966,0,0,0.20467032967032972,0,0,4793.0,0.01435369632580788,0.0,0.0,0.0,1.0
mn8370qr,z9n52ebr,a05edde7-d925-45e5-bd12-37b4af942736,c8eb7dce-7793-4314-ad7f-d135dbb2ba47,0,gh,3,5326.0,2600.0,0.0,0.0,3031.0,19.0,5216.0,0.75,7.0,-0.050000000000000044,2,0,18.0,0.0,1.0,1,1,0,1,2.0,1.0,1.0,7.0,125.28571428571429,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.30000000000000004,0.20467032967032966,0,0,0.20467032967032972,0,0,5007.0,0.01435369632580788,0.0,0.5,0.5,0.0
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,3,5744.0,3800.0,0.0,0.0,3917.0,13.0,5574.0,0.9166666666666666,5.0,-0.41666666666666663,4,0,19.0,1.0,1.0,1,1,0,1,1.0,2.0,-1.0,7.0,125.28571428571429,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.30000000000000004,0.20467032967032966,0,0,0.20467032967032972,0,0,5269.0,0.01435369632580788,0.0,0.0,1.0,0.0
mn8370qr,729v3r7i,a05edde7-d925-45e5-bd12-37b4af942736,f5a1d5e6-a183-421a-a699-8e50db4fb1c8,0,gh,3,5824.0,2600.0,130.0,3.0,2902.0,20.0,5714.0,0.9166666666666666,9.0,-0.016666666666666607,1,0,20.0,1.0,1.0,0,1,0,1,1.0,0.0,1.0,7.0,125.28571428571429,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.30000000000000004,0.20467032967032966,0,0,0.20467032967032972,0,0,4982.0,0.01435369632580788,0.0,0.0,1.0,0.0
mn8370qr,aac2mc3k,a05edde7-d925-45e5-bd12-37b4af942736,8eb4c26e-1145-412e-a646-d50005ec9ba2,0,gh,3,5288.0,3800.0,0.0,0.0,4217.0,8.0,5168.0,0.8333333333333334,1.0,-0.7333333333333334,2,0,26.0,0.0,0.0,1,1,0,1,0.0,1.0,-1.0,7.0,125.28571428571429,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.30000000000000004,0.20467032967032966,0,0,0.20467032967032972,0,0,5049.0,0.01435369632580788,0.0,0.0,0.0,1.0
mn8370qr,bs9r1rdm,98308155-5ef4-4781-92b2-15de5ba68a70,8bcaf73d-b674-4326-bd4f-acb83b510b57,0,gp,3,4422.0,2600.0,0.0,0.0,3203.63,13.0,4352.0,0.5833333333333334,7.0,0.11666666666666659,2,1,21.0,1.0,1.0,0,0,1,1,1.0,7.0,-6.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.34423076923076923,0,0,-0.34423076923076923,0,0,4555.63,0.023374320533052776,0.0,1.0,0.0,0.0
mn8370qr,9uh6p1vm,98308155-5ef4-4781-92b2-15de5ba68a70,bc3147b7-5256-41ba-98cd-f8ffcee3c4a6,0,gp,3,5926.0,3800.0,0.0,0.0,3973.25,12.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,1,2.0,0.0,2.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.34423076923076923,0,0,-0.34423076923076923,0,0,5221.25,0.023374320533052776,0.0,0.0,1.0,0.0
mn8370qr,kb2z64e8,98308155-5ef4-4781-92b2-15de5ba68a70,22db997d-e3e3-4d59-aae0-6cf6af50ce83,0,gp,3,6101.0,2600.0,0.0,0.0,2738.37,23.0,6021.0,0.6666666666666666,8.0,0.13333333333333341,15,1,26.0,0.0,1.0,1,0,1,1,1.0,1.0,0.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.34423076923076923,0,0,-0.34423076923076923,0,0,5130.37,0.023374320533052776,0.0,1.0,0.0,0.0
mn8370qr,ai0il249,98308155-5ef4-4781-92b2-15de5ba68a70,f31a815e-6425-437b-901f-67ac478997d1,0,gp,3,5172.0,3800.0,85.0,3.0,3768.0,13.0,5042.0,0.75,2.0,-0.55,3,0,18.0,0.0,1.0,1,0,1,1,1.0,0.0,1.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.34423076923076923,0,0,-0.34423076923076923,0,0,5120.0,0.023374320533052776,0.0,0.0,1.0,0.0
mn8370qr,pqnknbrr,98308155-5ef4-4781-92b2-15de5ba68a70,e33cbc6c-84e2-461b-b46a-773696dbb034,0,gp,3,4810.0,2600.0,80.0,1.0,2679.75,23.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,1,3.0,1.0,2.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.34423076923076923,0,0,-0.34423076923076923,0,0,5071.75,0.023374320533052776,0.0,1.0,0.0,0.0
mn8370qr,whc9aveo,98308155-5ef4-4781-92b2-15de5ba68a70,f2e7f80c-211c-4c81-bc5c-0ba136ad3833,0,gp,3,6139.0,3800.0,90.0,4.0,4381.0,9.0,5989.0,0.9166666666666666,7.0,-0.21666666666666667,1,0,34.0,1.0,1.0,1,0,1,1,2.0,1.0,1.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.34423076923076923,0,0,-0.34423076923076923,0,0,5317.0,0.023374320533052776,0.0,0.0,1.0,0.0
